incident_id,incident_url,incident_type,incident_name,incident_date_created,incident_date_extinguished,incident_date_last_update,incident_dateonly_extinguished,incident_dateonly_created,incident_is_final,is_active,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_longitude,incident_latitude,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,calfire_incident,notification_desired,Fire_Duration,log_acres_burned,wind_temp,elevation,landcover,aspect,slope,uid,min_temp,max_temp,avg_temp,avg_windspeed,avg_precipitation,FIRE_NAME,ALARM_DATE,GIS_ACRES,CAUSE,Year_Started,ndvi,avg_pdsi,avg_spi30d,fuel_type,cause_description,ndmi
708b3dde-3f1a-4813-8501-8a52bf3b1d9c,https://www.fire.ca.gov/incidents/2018/7/25/hidden-fire/,,hidden,2018-07-25 14:11:00+00:00,2019-01-04 09:35:00+00:00,2019-01-04T09:35:00Z,1/4/19,7/25/18,Y,N,CAL FIRE San Benito-Monterey Unit,,San Benito,"Hidden Valley Rd & Cienega Rd, south of Hollister",-121.40604,36.796,39,100,,CAL FIRE San Benito-Monterey Unit,True,False,162,3.688879454,102.8267291,172.0,71.0,222.0,9.0,708b3dde-3f1a-4813-8501-8a52bf3b1d9chidden,1.3,30.3,14.46364329,7.109324187,0.046671748,hidden,7/25/18,38.78732,14,2018,0.756150902,-1.701666693,-0.078333329,Grassland,Unknown (Human),-0.08780015259981155
deb9364c-ab73-4661-b287-2ffc1797296e,https://www.fire.ca.gov/incidents/2018/8/4/wagner-fire/,Wildfire,wagner,2018-08-04 13:57:00+00:00,2019-01-04 09:24:00+00:00,2019-10-25T10:10:14Z,1/4/19,8/4/18,Y,N,CAL FIRE Madera-Mariposa-Merced ,,Mariposa,"Texas Hill Rd and Bondurant Mine Rd, east of Coulterville",-120.0545,37.69965,22,100,,CAL FIRE Madera-Mariposa-Merced ,True,False,152,3.135494216,104.5962467,722.0,52.0,195.0,33.0,deb9364c-ab73-4661-b287-2ffc1797296ewagner,-4.5,34.7,14.65546537,7.137012987,0.068262987,wagner,8/4/18,22.00858,11,2018,0.05620438,-1.601666669,-0.50166666,Shrubland,Power generation/transmission,0.06245657801628113
676aa48b-d962-4026-a354-db047f14233f,https://www.fire.ca.gov/incidents/2018/8/3/tarina-fire/,,tarina,2018-08-03 14:48:00+00:00,2019-01-04 09:26:00+00:00,2022-10-24T10:29:19Z,1/4/19,8/3/18,Y,N,Kern County Fire Department,,Kern,"Breckenridge Rd & Comanche Dr, east of Bakersfield",-118.83556,35.37444,3156,100,,Kern County Fire Department,True,False,153,8.057377489,140.922161,268.0,71.0,321.0,4.0,676aa48b-d962-4026-a354-db047f14233ftarina,0.1,40.9,19.95715054,7.061236559,0.020967742,tarina,8/3/18,3516.185,14,2018,-0.046859422,-2.508333286,-0.325000009,Grassland,Unknown (Human),-0.08728834986686707
90b0daf7-5d84-42d9-bb35-bb78d4faf950,https://www.fire.ca.gov/incidents/2018/7/27/ranch-fire-mendocino-complex/,Wildfire,ranch  (mendocino complex),2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,2022-10-24T10:23:14Z,1/4/19,7/27/18,Y,N,USFS Mendocino National Forest ,,"Colusa, Mendocino, Glenn, Lake","off Highway 20 near Potter Valley, northeast of Ukiah ",-123.103367,39.243283,410203,100,,"USFS Mendocino National Forest , Potter Valley Fire, Redwood Valley Fire, Ukiah Fire, California Office of Emergency Services, California Department of Corrections and Rehabilitation, Lake County Sheriffâ€™s Office, Mendocino County Sheriffâ€™s Office, Colusa County Sheriffâ€™s Office, Glenn County Sheriffâ€™s Office, California Highway Patrol, Pilsbury FPD, Australia and New Zealand Fire, Bureau of Land Management, Bureau of Indian Affairs, Department of Defense, US Fish and Wildlife, National Park Service, Hopland Fire, Lakeport Fire, PG&E, AT&T, California Conservation Corps, North Shore Fire, American Red Cross, Kelseyville Fire, California State Parks, Cal Water, Lake County Farm Bureau, Nevada Division of Forestry, Nevada Department of Corrections and additional agencies from throughout California and other States",True,False,160,12.92440988,71.88837265,425.0,71.0,199.0,14.0,90b0daf7-5d84-42d9-bb35-bb78d4faf950ranch,-3.7,37.3,14.27049897,5.03755144,0.066846708,ranch,7/27/18,410202.5,9,2018,0.761651917,-1.758333325,-0.506666673,Grassland,Miscellaneous/other,-0.019648311659693718
af30fe23-6cfd-4fd6-b2d9-91648eeae814,https://www.fire.ca.gov/incidents/2018/7/27/river-fire-mendocino-complex/,Wildfire,river  (mendocino complex),2018-07-27 13:01:00+00:00,2019-01-04 09:18:00+00:00,2022-10-24T10:22:31Z,1/4/19,7/27/18,Y,N,Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ,,"Colusa, Lake, Mendocino","Old River Rd, near Mile Marker Post 7.9, Hopland ",-123.11971,39.04786,48920,100,,"Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest , Potter Valley Fire, Redwood Valley Fire, Ukiah Fire, California Office of Emergency Services, California Department of Corrections and Rehabilitation, California SR Patrol, Lake County Sheriffâ€™s Office, Mendocino County Sheriffâ€™s Office, Colusa County Sheriffâ€™s Office, Glenn County Sheriffâ€™s Office, California Highway Patrol, Australia and New Zealand Fire, Bureau of Land Management, Hopland Fire, Lakeport Fire, PG&E, AT&T, California Conservation Corps, and additional agencies from throughout California and other States.",True,False,160,10.79796203,100.6682448,299.0,52.0,245.0,13.0,af30fe23-6cfd-4fd6-b2d9-91648eeae814river,-0.6,37.7,15.10414095,6.664943416,0.062602881,river,7/27/18,48920.39,14,2018,0.078583474,-1.793333352,-0.516666676,Shrubland,Unknown (Human),-0.025565223768353462
c62fc5e2-2340-49b7-b3d8-b883a266827f,https://www.fire.ca.gov/incidents/2018/8/1/donnell-fire/,,donnell,2018-08-01 17:48:00+00:00,2019-01-04 09:26:00+00:00,2019-01-04T09:26:00Z,1/4/19,8/1/18,Y,N,Stanislaus National Forest,,Tuolumne,"Near Hwy 108, Donnell Lake area in the Carson Iceburg Wilderness",-119.929,38.349,36450,100,,Stanislaus National Forest,False,False,155,10.50372417,101.9876625,1541.0,71.0,162.0,12.0,c62fc5e2-2340-49b7-b3d8-b883a266827fdonnell,-11.3,33.1,11.29243631,9.031502123,0.079750531,donnell,8/1/18,36461.42,4,2018,0.400241838,1.428333342,-0.654999996,Grassland,Recreation/cultural activities,0.24686819314956665
574b0b35-4c66-44ac-8797-3eadf09e495d,https://www.fire.ca.gov/incidents/2018/7/31/owens-fire/,,owens,2018-07-31 15:07:00+00:00,2019-01-04 09:29:00+00:00,2019-01-04T09:29:00Z,1/4/19,7/31/18,Y,N,Inyo National Forest,,Inyo,"Owens River Rd & Indiana Summit Rd, north of Mammoth Lakes",-118.970443,37.735461,338,100,,Inyo National Forest,False,False,156,5.826000107,55.2783341,2291.0,23.0,270.0,1.0,574b0b35-4c66-44ac-8797-3eadf09e495dowens,-20.2,30.0,7.712262658,7.167589662,0.022099156,owens,7/31/18,308.7849,1,2018,-0.057877814,2.418333332,-0.626666653,Urban,Natural,0.0010549534345045686
e3406861-3e7f-4a4b-b16d-6004f3edc5e6,https://www.fire.ca.gov/incidents/2018/7/28/rock-fire/,,rock,2018-07-28 15:14:00+00:00,2019-01-04 09:31:00+00:00,2019-01-04T09:31:00Z,1/4/19,7/28/18,Y,N,CAL FIRE San Diego Fire Authority,,San Diego,Rock Mountain Dr. and Sandia Creek Dr. in the community of Fallbrook. ,-117.24044,33.41476,207,100,All road closure have been lifted.,"CAL FIRE San Diego Fire Authority, MULTIPLE AGENCIES FROM NORTH ZONE, SDSO, CLEVELAND NATIONAL FOREST",True,False,159,5.33753808,147.9626951,113.0,22.0,244.0,15.0,e3406861-3e7f-4a4b-b16d-6004f3edc5e6rock 5,0.6,40.0,19.90564182,7.433203934,0.039078675,rock 5,7/28/18,206.2568,14,2018,0.01607717,-2.223333319,0.016666676,Urban,Unknown (Human),0.039549313485622406
ea58640a-7837-4d93-a145-96e48b7df8ee,https://www.fire.ca.gov/incidents/2018/7/31/butte-fire/,,butte,2018-07-31 17:34:00+00:00,2019-01-04 09:28:00+00:00,2019-01-04T09:28:00Z,1/4/19,7/31/18,Y,N,Sutter County Fire Protection District,,Sutter,"Pass Road and W Butte Road, 9 miles northwest of Yuba City ",-121.792885,39.186144,1200,100,,Sutter County Fire Protection District,False,False,156,7.090909822,161.7297214,65.0,21.0,180.0,1.0,ea58640a-7837-4d93-a145-96e48b7df8eebutte,-0.1,39.7,18.00933544,8.980327004,0.042985232,butte,7/31/18,1237.57,14,2018,0.594771242,-1.505000015,-0.084999999,Urban,Unknown (Human),0.018877768889069557
2410754e-b988-4f4f-b7ee-21f954c2bbf2,https://www.fire.ca.gov/incidents/2018/7/28/steele-fire/,Wildfire,steele,2018-07-28 16:30:00+00:00,2019-01-04 09:30:00+00:00,2019-10-25T10:08:47Z,1/4/19,7/28/18,Y,N,CAL FIRE Sonoma-Lake-Napa Unit,,Napa,"off Arroyo Grande Drive and Steele Canyon Road, Capell",-122.18353,38.51943,135,100,All roads are open.,"CAL FIRE Sonoma-Lake-Napa Unit, Vacaville District, Vacaville City, Dixon Fire, Fairfield Fire, Winters Fire, Suisun City Fire, Napa County Fire, CDCR.",True,False,159,4.912654886,102.63388,208.0,52.0,20.0,17.0,2410754e-b988-4f4f-b7ee-21f954c2bbf2steele,1.1,37.8,16.40023292,6.258074534,0.046661491,steele,7/28/18,136.7954,14,2018,0.834770115,1.656666676,-0.359999994,Shrubland,Unknown (Human),0.07528701424598694
fa745e18-be7a-42e0-b3c7-30333ddcf3aa,https://www.fire.ca.gov/incidents/2018/7/31/eel-fire/,,eel,2018-07-31 15:28:00+00:00,2019-01-04 09:29:00+00:00,2019-01-04T09:29:00Z,1/4/19,7/31/18,Y,N,USFS Mendocino National Forest,,Mendocino,"off Indian Dick Road and Mendocino Pass Road, east of Covelo",-123.08489,39.82877,972,100,,USFS Mendocino National Forest,False,False,156,6.880384082,66.38137585,498.0,52.0,170.0,21.0,fa745e18-be7a-42e0-b3c7-30333ddcf3aaeel,-3.7,38.3,14.51218354,4.574182489,0.084440928,eel,7/31/18,939.2842,9,2018,0.689792953,-1.689999978,-0.764999998,Shrubland,Miscellaneous/other,0.06233898550271988
6832f18a-6515-4436-bf3b-553bf6302de4,https://www.fire.ca.gov/incidents/2018/9/16/reservoir-fire/,,reservoir,2018-09-16 08:34:00+00:00,2019-01-04 09:04:00+00:00,2019-01-04T09:04:00Z,1/4/19,9/16/18,Y,N,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"off Reservoir Canyon Road and Highway 101, east of San Luis Obispo",-120.64398,35.30151,51,100,,CAL FIRE San Luis Obispo Unit,True,False,110,3.951243719,113.3872773,193.0,52.0,82.0,26.0,6832f18a-6515-4436-bf3b-553bf6302de4reservoir,1.8,31.1,14.12687688,8.026351351,0.064001502,reservoir,9/16/18,51.21738,11,2018,0.307726664,-2.579999924,-0.268333329,Shrubland,Power generation/transmission,-0.0371549092233181
775494c3-ae61-40aa-82b0-667a3ddcbdcc,https://www.fire.ca.gov/incidents/2018/8/6/casner-fire/,,casner,2018-08-06 10:31:00+00:00,2019-01-04 09:24:00+00:00,2019-01-04T09:24:00Z,1/4/19,8/6/18,Y,N,CAL FIRE San Diego Unit,,San Diego,"off Old Julian Highway and Creek Hollow, west of Ramona",-116.77154,33.05737,14,100,,CAL FIRE San Diego Unit,True,False,150,2.708050201,150.9014977,714.0,21.0,130.0,13.0,775494c3-ae61-40aa-82b0-667a3ddcbdcccasner 2,-3.1,37.8,17.52590461,8.610197368,0.058552632,casner 2,8/6/18,13.91525,2,2018,0.100189036,-2.833333333,0.028333346,Urban,Equipment/vehicles,-0.024788672104477882
d8de1c4a-9b2c-46ad-aab4-3b2012571e4a,https://www.fire.ca.gov/incidents/2018/8/1/bumper-fire/,,bumper,2018-08-01 13:57:00+00:00,2019-01-04 09:28:00+00:00,2019-01-04T09:28:00Z,1/4/19,8/1/18,Y,N,CAL FIRE Amador - El Dorado Unit,,El Dorado,"Bumper Rd & China Hill Rd, east of Frenchtown",-120.874167,38.645,67,100,,"CAL FIRE Amador - El Dorado Unit, El Dorado County Sheriffâ€™s Office, El Dorado County Fire, US Forest Service, Diamond Springs Fire, CHP, PG&E, Santa Barbara County Fire, El Dorado County Animal Control.",True,False,155,4.219507705,110.2509374,507.0,42.0,308.0,7.0,d8de1c4a-9b2c-46ad-aab4-3b2012571e4abumper,-3.7,35.5,15.10676752,7.298115711,0.074654989,bumper,8/1/18,66.73654,14,2018,0.792650919,0.965000014,-0.041666664,Forest,Unknown (Human),0.025121398270130157
6e4ecf7a-2864-4fc6-85cb-9b2a0ac324df,https://www.fire.ca.gov/incidents/2018/8/1/omega-fire/,Wildfire,omega,2018-08-01 14:40:00+00:00,2019-01-04 09:27:00+00:00,2019-10-25T10:09:32Z,1/4/19,8/1/18,Y,N,CAL FIRE Amador - El Dorado Unit,,El Dorado,"off Omega Lane and Alpha Circle, west of Pilot Hill",-121.03918,38.82128,66,100,,"CAL FIRE Amador - El Dorado Unit, ESDO, CHP, Cosumnes FD, Sac Metro, Folsom FD, Sac City FD, Santa Barbara FD, Garden Valley FD, Georgetown FD, El Dorado County FD, Wilton FD, Rescue FD, El Dorado Hills FD, Diamond Springs FD, AFPD, USFS, PG&E",True,False,155,4.204692619,118.1564737,387.0,41.0,274.0,14.0,6e4ecf7a-2864-4fc6-85cb-9b2a0ac324dfomega,-1.7,36.5,16.07298301,7.351247346,0.072160297,omega,8/1/18,66.69245,14,2018,0.696949153,1.081666648,0.113333335,Forest,Unknown (Human),0.07577409595251083
4f3f4f66-871c-4d50-bd3f-f641210552c9,https://www.fire.ca.gov/incidents/2018/8/1/sunset-fire/,,sunset,2018-08-01 13:11:00+00:00,2019-01-04 09:28:00+00:00,2022-10-24T10:28:36Z,1/4/19,8/1/18,Y,N,CAL FIRE Nevada-Yuba-Placer Unit,,Placer,"off Sunset Blvd. West and South Brewer Rd, northwest of Roseville",-121.451307,38.82426,695,100,,CAL FIRE Nevada-Yuba-Placer Unit,True,False,155,6.54534966,151.6006976,20.0,21.0,180.0,1.0,4f3f4f66-871c-4d50-bd3f-f641210552c9sunset,-1.3,38.2,16.84397558,9.000291932,0.052441614,sunset,8/1/18,692.5414,14,2018,0.184609693,0.856666664,0.37833334,Urban,Unknown (Human),-0.06965117901563644
c7152819-8f07-489c-a219-b58bed82733e,https://www.fire.ca.gov/incidents/2018/8/6/turkey-fire/,,turkey,2018-08-06 12:59:00+00:00,2019-01-04 09:23:00+00:00,2019-01-04T09:23:00Z,1/4/19,8/6/18,Y,N,CAL FIRE San Benito-Monterey Unit,,Monterey,"near Highway 46 and Turkey Flats, near Parkfield",-120.343056,35.847778,2225,100,,CAL FIRE San Benito-Monterey Unit,True,False,150,7.707961532,138.9192299,429.0,71.0,51.0,1.0,c7152819-8f07-489c-a219-b58bed82733eturkey,-1.8,40.4,17.34808114,8.007757675,0.023547149,turkey,8/6/18,2222.979,9,2018,0.67114094,-1.998333335,-0.114999998,Grassland,Miscellaneous/other,-0.03742917254567146
5b9e5ea7-1f63-46dd-aabd-8cf407c6f4ba,https://www.fire.ca.gov/incidents/2018/8/6/holy-fire/,Wildfire,holy,2018-08-06 13:20:00+00:00,2019-01-04 09:23:00+00:00,2019-10-25T10:12:42Z,1/4/19,8/6/18,Y,N,Cleveland National Forest,,Orange,"Holy Jim Canyon, west of N. Main Divide",-117.52055,33.69888,23136,100,,Cleveland National Forest,False,False,150,10.04918835,88.26179034,915.0,42.0,74.0,32.0,5b9e5ea7-1f63-46dd-aabd-8cf407c6f4baholy,-0.2,37.0,16.83999452,5.241200658,0.039692982,holy,8/6/18,23025.4,9,2018,0.134745763,-2.875,-0.133333323,Forest,Miscellaneous/other,0.18890903890132904
a1e73f5c-68e2-4109-b741-046eb7349265,https://www.fire.ca.gov/incidents/2018/8/6/south-fire/,,south,2018-08-06 16:26:00+00:00,2019-01-04 09:23:00+00:00,2019-01-04T09:23:00Z,1/4/19,8/6/18,Y,N,CAL FIRE Tuolumne-Calaveras Unit,,Calaveras,"Near Milton Road and South Gulch Road, Rancho Calaveras",-120.872244,38.061298,290,100,,CAL FIRE Tuolumne-Calaveras Unit,True,False,150,5.673323267,136.294705,93.0,71.0,308.0,1.0,a1e73f5c-68e2-4109-b741-046eb7349265south,-0.6,36.9,16.73983004,8.141940789,0.065296053,south,8/6/18,292.3123,10,2018,0.047648903,0.678333312,-0.076666663,Grassland,Fireworks,-0.08448699116706848
b9f703f7-18bb-4845-a480-ce7d63b5f57a,https://www.fire.ca.gov/incidents/2018/8/7/murphy-fire/,,murphy,2018-08-07 02:11:00+00:00,2019-01-04 09:22:00+00:00,2019-01-04T09:22:00Z,1/4/19,8/7/18,Y,N,USFS Plumas National Forest ,,Plumas,"off Hwy 70 near Chips Creek, west of Belden",-121.27,39.996944,117,100,,USFS Plumas National Forest ,False,False,150,4.770684624,83.96633077,879.0,42.0,325.0,42.0,b9f703f7-18bb-4845-a480-ce7d63b5f57amurphy,-4.2,38.5,13.63446468,6.158388521,0.073979029,murphy,8/7/18,117.0756,9,2018,0.538811302,-1.236666679,-0.381666668,Forest,Miscellaneous/other,0.11224505305290222
471980a3-9ffb-4b1f-8e51-eabb9736b51b,https://www.fire.ca.gov/incidents/2018/8/16/pine-fire/,,pine,2018-08-16 16:06:00+00:00,2019-01-04 09:17:00+00:00,2019-01-04T09:17:00Z,1/4/19,8/16/18,Y,N,Kern County Fire ,,Kern,"off Pine Mountain Road and Granite Road, north of Bakersfield",-118.8013889,35.56888889,114,100,,Kern County Fire ,True,False,140,4.744932128,95.43574852,883.0,71.0,253.0,9.0,471980a3-9ffb-4b1f-8e51-eabb9736b51bpine,-2.0,35.3,15.66924883,6.090639671,0.032453052,pine,8/16/18,111.3694,14,2018,-0.054545455,-2.544999997,-0.651666669,Grassland,Unknown (Human),-0.042222779244184494
cb647b06-1772-4d65-8087-0b841fcfb502,https://www.fire.ca.gov/incidents/2018/8/9/hirz-fire/,,hirz,2018-08-09 01:55:00+00:00,2019-01-04 09:21:00+00:00,2019-01-04T09:21:00Z,1/4/19,8/9/18,Y,N,USFS Shasta-Trinity National Forest,,Shasta,"off Gilman and Moore Creek Campground, east of Lakehead ",-122.219,40.896,46150,100,,USFS Shasta-Trinity National Forest,False,False,148,10.73967391,130.244082,417.0,42.0,197.0,28.0,cb647b06-1772-4d65-8087-0b841fcfb502hirz,-0.7,39.1,15.67267897,8.310262864,0.129837808,hirz,8/9/18,40608.43,9,2018,0.836386608,-2.051666657,-0.601666657,Forest,Miscellaneous/other,0.16051191091537476
ce93c72c-eb9c-4176-a2b6-7750a4a6bb20,https://www.fire.ca.gov/incidents/2018/8/9/hat-fire/,,hat,2018-08-09 14:34:00+00:00,2019-01-04 09:21:00+00:00,2019-01-04T09:21:00Z,1/4/19,8/9/18,Y,N,CAL FIRE Shasta-Trinity Unit,,Shasta,"Hwy 299 east and Fish Hatchery rd, northeast of Burney ",-121.52225,40.99344,1900,100,,CAL FIRE Shasta-Trinity Unit,True,False,147,7.550135342,83.22851308,975.0,42.0,210.0,23.0,ce93c72c-eb9c-4176-a2b6-7750a4a6bb20hat ,-6.8,37.4,11.33417226,7.34314877,0.058808725,hat ,8/9/18,1769.335,9,2018,0.406015038,0.053333332,-0.565000002,Forest,Miscellaneous/other,-0.09854339808225632
1bdf7030-adc6-442f-ab31-d182e53b4a73,https://www.fire.ca.gov/incidents/2018/8/9/syar-fire/,,syar,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,2019-01-04T09:20:00Z,1/4/19,8/9/18,Y,N,CAL FIRE Sonoma-Lake Napa Unit,,Napa,Napa Vallejo Highway and Syar Industrial Way,-122.26389,38.27229,10,100,,CAL FIRE Sonoma-Lake Napa Unit,True,False,147,2.397895273,105.9603957,38.0,43.0,308.0,7.0,1bdf7030-adc6-442f-ab31-d182e53b4a73syar,-0.1,34.2,15.09228188,7.020833333,0.053579418,syar,8/9/18,10.19067,14,2018,0.833436533,-1.673333327,-0.340000006,Forest,Unknown (Human),0.09796667098999023
db2344ac-f195-4f94-8999-e8c8ebb4a7a2,https://www.fire.ca.gov/incidents/2018/9/8/snell-fire/,,snell,2018-09-08 14:29:00+00:00,2019-01-04 09:06:00+00:00,2019-01-04T09:06:00Z,1/4/19,9/8/18,Y,N,CAL FIRE Sonoma-Lake-Napa Unit,,Napa,"off Butts Canyon Rd and Snell Valley Rd, southeast of Middletown",-122.44468,38.69601,2490,100,,"CAL FIRE Sonoma-Lake-Napa Unit, CAL FIRE, Napa County Fire, Napa County Sheriff, California Department of Corrections, California Highway Patrol, Caltrans, OES, BLM and numerous fire agencyâ€™s from around the north region.",True,False,117,7.820439515,109.8667752,199.0,52.0,308.0,2.0,db2344ac-f195-4f94-8999-e8c8ebb4a7a2snell,0.0,37.0,15.2467437,7.205917367,0.054446779,snell,9/8/18,2488.218,14,2018,0.441985245,-1.708333333,-0.309999997,Shrubland,Unknown (Human),-0.01969936117529869
2ce8de99-7e66-4de8-9426-48a4fc8500ac,https://www.fire.ca.gov/incidents/2018/8/10/nelson-fire/,,nelson,2018-08-10 16:57:00+00:00,2019-01-04 09:20:00+00:00,2022-10-24T10:23:54Z,1/4/19,8/10/18,Y,N,"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",,Solano,"Nelson Rd and Cherry Glen Rd, Vacaville",-122.043747,38.431278,2162,100,Peabody Road (between Foxboro Road and Chuck Hammond Drive),"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",True,False,146,7.679251426,144.0956061,179.0,71.0,206.0,16.0,2ce8de99-7e66-4de8-9426-48a4fc8500acnelson,2.0,38.2,16.99887387,8.476773649,0.054757883,nelson,8/10/18,2158.429,9,2018,0.569343066,-1.790000002,-0.258333329,Grassland,Miscellaneous/other,-0.06648984551429749
b2695350-87ea-49f4-a579-ce0c4cf7f926,https://www.fire.ca.gov/incidents/2018/8/12/oak-fire/,,oak,2018-08-12 14:20:00+00:00,2019-01-04 09:19:00+00:00,2019-01-04T09:19:00Z,1/4/19,8/12/18,Y,N,CAL FIRE Nevada-Yuba-Placer Unit,,Nevada,"off Oak Lane and Buck Mountain Road, south of Grass Valley",-121.07039,39.10494,16,100,,CAL FIRE Nevada-Yuba-Placer Unit,True,False,144,2.833213344,126.2365491,626.0,21.0,270.0,1.0,b2695350-87ea-49f4-a579-ce0c4cf7f926oak,-1.5,35.3,15.18207763,8.314840183,0.091552511,oak,8/12/18,8.581826,14,2018,0.624030038,1.015000006,0.031666666,Urban,Unknown (Human),0.08028791099786758
3bb731cc-eb21-421f-b5f5-4949346dc316,https://www.fire.ca.gov/incidents/2018/8/11/gulch-fire/,,gulch,2018-08-11 14:12:00+00:00,2019-01-04 09:20:00+00:00,2022-10-24T10:29:42Z,1/4/19,8/11/18,Y,N,CAL FIRE San Benito-Monterey Unit,,Monterey,"Dead Mans Gulch Rd and Sargents Rd, south of San Ardo",-120.82226,36.00912,700,100,,CAL FIRE San Benito-Monterey Unit,True,False,145,6.552507887,120.23363,394.0,71.0,206.0,5.0,3bb731cc-eb21-421f-b5f5-4949346dc316gulch,-1.9,38.0,16.2619898,7.393537415,0.031320862,gulch,8/11/18,683.0506,2,2018,0.740234375,-2.25666666,-0.054999996,Grassland,Equipment/vehicles,-0.04115777090191841
b83feee5-a799-4481-bd25-1d4cc3befd7d,https://www.fire.ca.gov/incidents/2018/8/15/river-fire/,,river,2018-08-15 17:14:00+00:00,2019-01-04 09:19:00+00:00,2022-10-24T10:30:03Z,1/4/19,8/15/18,Y,N,CAL FIRE Tulare Unit,,Tulare,"Old Stage Rd and White River Rd, southeast of Porterville",-118.7393,35.79012,496,100,,CAL FIRE Tulare Unit,True,False,141,6.208590026,91.26750389,998.0,52.0,0.0,11.0,b83feee5-a799-4481-bd25-1d4cc3befd7driver_7,-4.1,33.2,15.16911422,6.016666667,0.044784382,river_7,8/15/18,496.1956,14,2018,-0.050173556,-2.268333356,-0.821666678,Shrubland,Unknown (Human),0.12758444249629974
58e6dde2-eeae-4a9e-be1e-bfd654d4405b,https://www.fire.ca.gov/incidents/2018/8/15/stone-fire/,,stone,2018-08-15 18:05:00+00:00,2019-01-04 09:20:00+00:00,2019-01-04T09:20:00Z,1/4/19,8/15/18,Y,N,Modoc National Forest,,Modoc,"Big Canyon, 10 miles SW of Canby",-121.04386,41.38544,39387,100,,Modoc National Forest,False,False,141,10.58121648,97.92972504,1317.0,42.0,243.0,12.0,58e6dde2-eeae-4a9e-be1e-bfd654d4405bstone,-7.8,32.9,9.578379953,10.22403846,0.051252914,stone,8/15/18,39584.29,1,2018,0.577344122,0.801666667,-0.531666669,Forest,Natural,0.05446995049715042
5eab06a3-5deb-4934-98a7-7c42eb86cbf9,https://www.fire.ca.gov/incidents/2018/8/18/call-fire/,,call,2018-08-18 15:17:00+00:00,2019-01-04 09:16:00+00:00,2019-01-04T09:16:00Z,1/4/19,8/18/18,Y,N,USFS Sequoia National Forest,,Kern,"off Cow Flat Road and Highway 178, west of Lake Isabella",-118.6525,35.51777778,367,100,,USFS Sequoia National Forest,False,False,138,5.908082938,67.64910317,1163.0,42.0,324.0,24.0,5eab06a3-5deb-4934-98a7-7c42eb86cbf9call,-4.4,33.1,13.83922619,4.888214286,0.03985119,call,8/18/18,367.6508,9,2018,-0.043006587,-3.076666633,-0.663333339,Forest,Miscellaneous/other,0.05503717437386513
5dbbbc9f-deec-4c33-a172-19614492d860,https://www.fire.ca.gov/incidents/2018/8/19/gorge-fire/,,gorge,2018-08-19 07:32:00+00:00,2019-01-04 09:16:00+00:00,2019-01-04T09:16:00Z,1/4/19,8/19/18,Y,N,CAL FIRE Shasta-Trinity Unit,,Shasta,"off Highway 36 west and Beegum Gorge road, Platina area",-122.8905556,40.36888889,155,100,,CAL FIRE Shasta-Trinity Unit,True,False,138,5.049856007,117.4521564,679.0,43.0,233.0,3.0,5dbbbc9f-deec-4c33-a172-19614492d860gorge ,-3.6,36.0,13.78755995,8.518705036,0.072841727,gorge ,8/19/18,154.5624,14,2018,0.495426095,-1.893333316,-0.858333329,Forest,Unknown (Human),0.14540600776672363
8dd81979-48ba-48db-bb24-e4f1bf85d262,https://www.fire.ca.gov/incidents/2018/8/19/front-fire/,,front,2018-08-19 13:37:00+00:00,2019-01-04 09:16:00+00:00,2019-01-04T09:16:00Z,1/4/19,8/19/18,Y,N,USFS Los Padres National Forest,,Santa Barbara,off Highway 166 and Sierra Madre Road,-120.0922222,35.11416667,1014,100,,USFS Los Padres National Forest,False,False,137,6.922643891,158.9182712,388.0,21.0,206.0,5.0,8dd81979-48ba-48db-bb24-e4f1bf85d262front,0.4,38.1,16.79043765,9.464808153,0.041816547,front,8/19/18,1013.329,9,2018,0.042177914,-2.451666713,-0.189999994,Urban,Miscellaneous/other,0.012069711461663246
ef9c8f82-8607-4c53-9bdd-5196e6a1071c,https://www.fire.ca.gov/incidents/2018/8/26/cache-fire/,,cache,2018-08-26 18:04:00+00:00,2019-01-04 09:14:00+00:00,2019-01-04T09:14:00Z,1/4/19,8/26/18,Y,N,CAL FIRE Sonoma-Lake-Napa Unit,,Lake,"Hwy 20 and New Long Valley Rd, Clear Lake Oaks          ",-122.57496,39.02017,103,100,,CAL FIRE Sonoma-Lake-Napa Unit,True,False,130,4.644390899,95.01583289,404.0,71.0,24.0,20.0,ef9c8f82-8607-4c53-9bdd-5196e6a1071ccache,-0.1,36.2,14.99554924,6.336268939,0.06155303,cache,8/26/18,103.5501,14,2018,0.583614208,-0.048333357,-0.321666664,Grassland,Unknown (Human),-0.08786199241876602
